날짜,종가,시가,고가,저가,거래량,변동 %,일간수익률,누적수익률,5일이동평균,20일이동평균,60일이동평균,연환산변동성,고점,낙폭
2007-12-27,1476.4,1495.0,1495.0,1475.9,,-1.42,-0.014221806770381207,0.014568444200110164,1483.0400000000002,1479.44,1494.7933333333335,0.15957300842319377,1565.2,-0.056733963710707824
2007-12-28,1478.5,1479.8,1488.0,1471.7,,0.14,0.0014223787591438608,0.01601154480483813,1486.72,1479.8799999999999,1493.775,0.1594328294456492,1565.2,-0.055392282136468185
2007-12-31,1468.4,1475.2,1475.8,1465.1,,-0.68,-0.006831247886371239,0.009070918086861335,1483.5,1479.2450000000001,1492.5349999999999,0.15957898353951128,1565.2,-0.061845131612573434
2008-01-02,1447.2,1468.0,1471.8,1442.1,,-1.44,-0.014437482974666294,-0.0054975261132486075,1473.6399999999999,1477.9850000000001,1490.695,0.16017949802727524,1565.2,-0.0753897265525173
2008-01-03,1447.2,1447.5,1456.8,1443.7,,0.0,0.0,-0.0054975261132486075,1463.5400000000002,1477.205,1488.9383333333333,0.16017399410868924,1565.2,-0.0753897265525173
2008-01-04,1411.6,1444.0,1444.0,1411.2,,-2.46,-0.02459922609176346,-0.029961517317206865,1450.5800000000002,1473.535,1486.3783333333333,0.16206841590744409,1565.2,-0.09813442371581915
2008-01-07,1416.2,1414.1,1423.9,1403.5,,0.33,0.0032587135165771386,-0.02680043980208846,1438.12,1468.98,1483.9399999999998,0.16198441267451805,1565.2,-0.09519550217224637
2008-01-08,1390.2,1415.7,1430.3,1388.3,,-1.84,-0.018358988843383717,-0.04466739967014788,1422.48,1463.2549999999999,1481.2033333333336,0.16301443952656047,1565.2,-0.11180679785330949
2008-01-09,1409.1,1390.2,1409.2,1378.7,,1.36,0.013595166163141936,-0.03167949422759708,1414.8600000000001,1457.91,1478.6583333333333,0.16358042255800875,1565.2,-0.09973166368515218
2008-01-10,1420.3,1406.8,1429.1,1395.3,,0.79,0.007948335817188346,-0.023982957669048344,1409.48,1455.04,1476.5183333333334,0.16376088046288403,1565.2,-0.09257602862254033
2008-01-11,1401.0,1419.9,1419.9,1394.8,,-1.36,-0.013588678448215097,-0.037245739417261614,1407.3600000000001,1450.76,1474.2266666666667,0.16420580768286777,1565.2,-0.10490672118579103
2008-01-14,1416.2,1402.9,1417.9,1402.9,,1.08,0.010849393290506715,-0.02680043980208846,1407.3600000000001,1447.15,1472.1433333333332,0.1644935581062236,1565.2,-0.09519550217224637
2008-01-15,1381.0,1411.9,1411.9,1380.6,,-2.49,-0.024855246434119516,-0.05098955470038424,1405.52,1442.8,1469.4916666666666,0.16636021451395402,1565.2,-0.11768464094045494
2008-01-16,1373.2,1377.4,1392.0,1364.3,,-0.56,-0.005648081100651625,-0.056349642660802,1398.34,1439.1650000000002,1467.368333333333,0.16645115566788946,1565.2,-0.12266802964477386
2008-01-17,1333.2,1374.8,1377.7,1330.7,,-2.91,-0.029129041654529564,-0.08383727322704726,1380.92,1433.075,1464.4833333333333,0.16894030157817572,1565.2,-0.14822386915410168
2008-01-18,1325.2,1333.9,1350.3,1312.5,,-0.6,-0.006000600060006023,-0.08933479934029631,1365.76,1426.685,1461.2433333333333,0.1690106463540221,1565.2,-0.1533350370559673
2008-01-22,1310.5,1312.9,1322.1,1274.3,,-1.11,-0.011092665258074286,-0.0994365035733914,1344.6200000000001,1419.205,1457.82,0.16928527437043703,1565.2,-0.16272680807564532
2008-01-23,1338.6,1310.4,1339.1,1270.0,,2.14,0.021442197634490512,-0.08012644310060424,1336.1399999999999,1411.91,1454.8899999999999,0.17063160567689817,1565.2,-0.14477383082034256
2008-01-24,1352.1,1340.1,1355.2,1334.3,,1.01,0.010085163603765102,-0.07084936778449646,1331.92,1404.69,1451.8366666666666,0.17072143740016046,1565.2,-0.13614873498594438
2008-01-25,1330.6,1357.3,1368.6,1327.5,,-1.59,-0.015901190740329807,-0.08562396921385318,1331.3999999999999,1396.3349999999998,1448.3300000000002,0.1710869138804387,1565.2,-0.14988499872220806
2008-01-28,1354.0,1330.7,1354.0,1322.3,,1.76,0.017586051405381165,-0.06954370533259957,1337.1599999999999,1390.215,1445.38,0.17200682509023485,1565.2,-0.1349348326092512
2008-01-29,1362.3,1355.9,1364.9,1350.2,,0.61,0.00612998522895114,-0.06384002199010375,1347.52,1384.4050000000002,1442.2616666666665,0.17211792384886618,1565.2,-0.12963199591106578
2008-01-30,1355.8,1362.2,1385.9,1353.0,,-0.48,-0.00477134258239742,-0.0683067619571186,1350.96,1378.775,1439.7183333333332,0.17207924236587063,1565.2,-0.1337848198313315
2008-01-31,1378.5,1352.0,1385.6,1334.1,,1.67,0.016742882431037165,-0.05270753161077435,1356.24,1375.34,1437.5316666666665,0.1727769903595185,1565.2,-0.11928188090978786
2008-02-01,1395.4,1378.6,1396.0,1375.9,,1.23,0.012259702575263098,-0.041094007696535595,1369.2,1372.7499999999998,1435.7516666666668,0.17313385229501668,1565.2,-0.10848453871709685
2008-02-04,1380.8,1395.4,1395.4,1379.7,,-1.05,-0.010462949691844692,-0.0511269928532152,1374.56,1371.21,1433.4266666666665,0.17343485313006754,1565.2,-0.11781242013800164
2008-02-05,1336.6,1380.3,1380.3,1336.6,,-3.2,-0.032010428736964136,-0.08150082462891617,1369.42,1367.23,1431.1100000000001,0.17633920872237938,1565.2,-0.14605162279580897
2008-02-06,1326.5,1339.5,1352.0,1324.3,,-0.76,-0.007556486607810831,-0.08844145134689307,1363.56,1364.045,1428.6383333333333,0.1764876789453968,1565.2,-0.1525044722719141
2008-02-07,1336.9,1324.0,1347.2,1316.8,,0.78,0.007840180927252138,-0.0812946673996694,1355.24,1360.435,1426.6916666666666,0.17666703396024086,1565.2,-0.1458599539994888
2008-02-08,1331.3,1336.9,1341.2,1321.1,,-0.42,-0.004188794973446153,-0.08514293567894382,1342.42,1355.9850000000001,1424.8933333333332,0.1767084150636969,1565.2,-0.14943777153079485
2008-02-11,1339.1,1331.9,1341.4,1320.3,,0.59,0.005858934875685451,-0.07978284771852595,1334.08,1352.8899999999999,1422.5283333333332,0.17668310685058233,1565.2,-0.14445438282647594
2008-02-12,1348.9,1340.5,1362.1,1339.4,,0.73,0.007318348144276232,-0.07304837822979571,1336.54,1349.525,1420.5,0.176816913788928,1565.2,-0.1381932021466905
2008-02-13,1367.2,1353.1,1369.2,1350.8,,1.36,0.013566609830232057,-0.06047278724573846,1344.68,1348.835,1419.1,0.17718056763932905,1565.2,-0.12650140557117306
2008-02-14,1348.9,1367.3,1368.2,1347.3,,-1.34,-0.013385020479812715,-0.0730483782297956,1347.08,1347.62,1417.27,0.17750008178287185,1565.2,-0.1381932021466905
2008-02-15,1350.0,1347.5,1350.0,1338.1,,0.08,0.000815479279412834,-0.07229246838922387,1350.8200000000002,1348.4599999999998,1415.881666666667,0.17749866680802318,1565.2,-0.13749041656018401
2008-02-19,1348.8,1355.9,1367.3,1345.0,,-0.09,-0.000888888888888939,-0.0731170973062113,1352.76,1349.6399999999999,1414.3666666666666,0.17749865400052367,1565.2,-0.13825709174546386
2008-02-20,1360.0,1348.4,1363.7,1336.5,,0.83,0.008303677342823335,-0.06542056074766256,1354.98,1352.115,1413.4200000000003,0.1776770314861501,1565.2,-0.131101456682852
2008-02-21,1342.5,1362.2,1367.9,1339.3,,-1.29,-0.012867647058823484,-0.07744639912039475,1350.04,1352.31,1411.7833333333333,0.17812288032533757,1565.2,-0.142282136468183
2008-02-22,1353.1,1344.2,1354.3,1327.0,,0.79,0.007895716945996112,-0.07016217702033989,1350.8799999999999,1352.3600000000001,1410.8816666666667,0.17830866456326563,1565.2,-0.13550983899821123
2008-02-25,1371.8,1352.8,1374.4,1346.0,,1.38,0.013820116768901158,-0.057311709730620164,1355.2399999999998,1354.42,1409.9416666666666,0.17882875422219072,1565.2,-0.1235624840276004
2008-02-26,1381.3,1371.8,1387.3,1363.3,,0.69,0.006925207756232732,-0.050783397471136915,1361.74,1355.785,1408.48,0.17896559197564402,1565.2,-0.11749297214413501
2008-02-27,1380.0,1379.0,1388.3,1372.0,,-0.09,-0.0009411424020849823,-0.05167674546453993,1365.74,1356.6699999999998,1406.9850000000001,0.17555537184333345,1565.2,-0.11832353692818809
2008-02-28,1367.7,1378.2,1378.2,1363.2,,-0.89,-0.00891304347826083,-0.06012919186366028,1370.78,1357.2649999999999,1405.095,0.17569177820704193,1565.2,-0.12618195757730644
2008-02-29,1330.6,1364.1,1364.1,1325.4,,-2.71,-0.02712583168823579,-0.08562396921385274,1366.28,1354.87,1402.7316666666668,0.17774944498164255,1565.2,-0.14988499872220806
2008-03-03,1331.3,1330.5,1335.1,1320.0,,0.05,0.0005260784608447366,-0.08514293567894349,1358.18,1351.6650000000002,1400.54,0.17739106339388214,1565.2,-0.14943777153079485
2008-03-04,1326.8,1329.6,1331.0,1307.4,,-0.34,-0.003380154735972307,-0.08823529411764608,1347.28,1348.965,1397.9033333333332,0.17717394433815842,1565.2,-0.15231280347559417
2008-03-05,1333.7,1327.7,1344.2,1320.2,,0.52,0.0052004823635816155,-0.08349367784496875,1338.02,1348.8200000000002,1395.0099999999998,0.1765630458767491,1565.2,-0.14790442116023506
2008-03-06,1304.3,1332.2,1332.2,1303.4,,-2.2,-0.02204393791707282,-0.10369708631115904,1325.3399999999997,1347.71,1391.6699999999998,0.17790519147241096,1565.2,-0.16668796319959112
2008-03-07,1293.4,1301.5,1313.2,1282.4,,-0.84,-0.008356973089013175,-0.11118746564046078,1317.9,1345.5349999999999,1387.96,0.17793978655457818,1565.2,-0.17365192946588293
2008-03-10,1273.4,1293.2,1295.0,1272.7,,-1.55,-0.015463120457708368,-0.12493128092358341,1306.3200000000002,1342.6399999999999,1384.555,0.1785857668889574,1565.2,-0.18642984922054684
2008-03-11,1320.7,1274.4,1320.7,1274.4,,3.71,0.03714465211245477,-0.09242715777899846,1305.1000000000001,1341.72,1381.79,0.1824504960495482,1565.2,-0.15621006900076662
2008-03-12,1308.8,1321.1,1333.3,1307.9,,-0.9,-0.009010373286893358,-0.10060472787245645,1300.1200000000001,1339.715,1378.7966666666666,0.18154421366279105,1565.2,-0.1638129312547918
2008-03-13,1315.5,1305.3,1321.7,1282.1,,0.51,0.005119193154034196,-0.09600054975261041,1302.3600000000001,1337.1299999999999,1376.255,0.18149219321674653,1565.2,-0.15953232813697937
2008-03-14,1288.1,1316.0,1321.5,1274.9,,-2.08,-0.02082858228810347,-0.11482957669048843,1301.3,1334.09,1373.625,0.18262491882279755,1565.2,-0.17703807820086903
2008-03-17,1276.6,1283.2,1287.5,1257.0,,-0.89,-0.0089278782703206,-0.12273227047828394,1301.94,1330.42,1370.6516666666664,0.18279698670913033,1565.2,-0.1843853820598007
2008-03-18,1330.7,1277.2,1330.7,1277.2,,4.24,0.04237819207269311,-0.08555525013743726,1303.94,1329.515,1368.6133333333332,0.18738058127157176,1565.2,-0.14982110912343471
2008-03-19,1298.4,1331.0,1341.5,1298.4,,-2.43,-0.024272939054632903,-0.10775151181968023,1301.86,1326.435,1365.9183333333335,0.18881545909254405,1565.2,-0.17045744952721698
2008-03-20,1329.5,1299.7,1330.7,1295.2,,2.4,0.023952556993222407,-0.08637987905442457,1304.6599999999999,1325.785,1363.335,0.18957252625911222,1565.2,-0.15058778430871456
2008-03-24,1349.9,1330.3,1359.7,1330.3,,1.53,0.01534411432869498,-0.07236118746563958,1317.02,1325.625,1360.8916666666667,0.19021126747732042,1565.2,-0.13755430615895725
2008-03-25,1353.0,1349.1,1357.5,1341.2,,0.23,0.002296466404918762,-0.0702308960967557,1332.3,1324.685,1358.48,0.19022294480153085,1565.2,-0.13557372859698447
2008-03-26,1341.1,1352.5,1352.5,1336.4,,-0.88,-0.008795269770879632,-0.0784084661902138,1334.3799999999999,1322.675,1356.225,0.19041497770094268,1565.2,-0.14317659085100953
2008-03-27,1325.8,1340.3,1345.6,1325.7,,-1.14,-0.011408545224069755,-0.08892248488180254,1339.8600000000001,1319.965,1353.68,0.19065101585595323,1565.2,-0.15295169946332743
2008-03-28,1315.2,1327.0,1334.9,1313.0,,-0.8,-0.007995172725901223,-0.0962067069818574,1337.0,1317.34,1351.1266666666668,0.19065164265575923,1565.2,-0.1597239969332993
2008-03-31,1322.7,1315.9,1328.5,1312.8,,0.57,0.005702554744525523,-0.09105277625068642,1331.56,1316.9450000000002,1349.0516666666667,0.19070271429799548,1565.2,-0.15493227702530032
2008-04-01,1370.2,1326.4,1370.2,1326.4,,3.59,0.035911393362062505,-0.058411214953270174,1335.0,1318.8899999999999,1347.7683333333332,0.19409191018125424,1565.2,-0.1245847176079734
2008-04-02,1367.5,1370.0,1378.0,1361.5,,-0.2,-0.001970515253247762,-0.060266630016491796,1340.2800000000002,1320.925,1347.0333333333333,0.19408351823452485,1565.2,-0.12630973677485313
2008-04-03,1369.3,1365.7,1375.7,1358.7,,0.13,0.001316270566727562,-0.059029686641010826,1348.98,1322.705,1346.2516666666668,0.19385810611468146,1565.2,-0.12515972399693331
2008-04-04,1370.4,1369.8,1380.9,1362.8,,0.08,0.0008033301686993788,-0.05827377680043899,1360.02,1326.01,1345.9216666666664,0.19385637815907827,1565.2,-0.12445693841042671
2008-04-07,1372.5,1373.7,1386.7,1369.0,,0.15,0.0015323992994744629,-0.05683067619571125,1369.98,1329.9650000000001,1345.3116666666667,0.19383728489451935,1565.2,-0.12311525683618707
2008-04-08,1365.5,1370.2,1370.2,1360.6,,-0.51,-0.0051001821493624755,-0.06164101154480417,1369.04,1334.5700000000002,1344.3983333333333,0.19389980562598944,1565.2,-0.12758752875031942
2008-04-09,1354.5,1365.5,1368.4,1350.0,,-0.81,-0.008055657268399852,-0.06920010995052162,1366.44,1336.26,1343.6233333333332,0.1940404213793692,1565.2,-0.1346153846153847
2008-04-10,1360.5,1355.4,1367.2,1350.1,,0.44,0.0044296788482836025,-0.06507696536558472,1364.6799999999998,1338.845,1342.695,0.1939895327601781,1565.2,-0.13078200868898548
2008-04-11,1332.8,1358.0,1358.0,1331.2,,-2.04,-0.020360161705255453,-0.08411214953270951,1357.16,1339.71,1341.8916666666667,0.19493338530275348,1565.2,-0.14847942754919508
2008-04-14,1328.3,1332.2,1335.6,1326.2,,-0.34,-0.003376350540216122,-0.0872045079714121,1348.3200000000002,1341.72,1341.1433333333334,0.19492264246670296,1565.2,-0.1513544594939944
2008-04-15,1334.4,1331.7,1337.7,1324.3,,0.46,0.004592336068659275,-0.08301264431005961,1342.1,1344.6100000000001,1341.1633333333332,0.1946666572260184,1565.2,-0.14745719396882184
2008-04-16,1364.7,1337.0,1365.5,1337.0,,2.27,0.022706834532373987,-0.06219076415612901,1344.1399999999999,1346.31,1341.8216666666667,0.19600899643663622,1565.2,-0.12809864554050598
2008-04-17,1365.6,1363.4,1368.6,1357.2,,0.07,0.0006594856012309691,-0.06157229246838858,1345.16,1349.67,1342.74,0.19600890457177694,1565.2,-0.1275236391515462
2008-04-18,1390.3,1369.0,1395.9,1369.0,,1.81,0.01808728763913292,-0.044598680593732176,1356.6599999999999,1352.71,1343.6016666666667,0.19685936231919038,1565.2,-0.11174290825453626
2008-04-21,1388.2,1387.7,1390.2,1379.2,,-0.15,-0.0015104653671869084,-0.04604178119846003,1368.64,1354.625,1344.2033333333334,0.19663779104608858,1565.2,-0.1130845898287759
2008-04-22,1375.9,1386.4,1386.4,1369.8,,-0.89,-0.008860394755798806,-0.05449422759758038,1376.94,1355.77,1344.9583333333333,0.19681794870425215,1565.2,-0.12094301047789413
2008-04-23,1379.9,1378.4,1387.9,1372.2,,0.29,0.002907188022385432,-0.05174546454095574,1379.98,1357.71,1345.3899999999999,0.19684266889390453,1565.2,-0.11838742652696133
2008-04-24,1388.8,1380.5,1397.7,1371.1,,0.64,0.006449742734980779,-0.04562946673996615,1384.6200000000001,1360.8600000000001,1345.8316666666667,0.19668293351860872,1565.2,-0.11270125223613603
2008-04-25,1397.8,1387.9,1399.1,1380.0,,0.65,0.006480414746543817,-0.03944474986256097,1386.1200000000001,1364.99,1346.5316666666668,0.19679597182495207,1565.2,-0.10695118834653727
2008-04-28,1396.4,1398.0,1402.9,1394.4,,-0.1,-0.0010015739018456316,-0.040406816932379463,1387.76,1368.675,1346.8300000000002,0.19679761364692597,1565.2,-0.10784564272936359
2008-04-29,1390.9,1395.6,1397.0,1386.7,,-0.39,-0.0039386995130334945,-0.044186366135238186,1390.76,1369.71,1346.7549999999999,0.19668438825274287,1565.2,-0.11135957066189617
2008-04-30,1385.6,1391.2,1404.6,1384.2,,-0.38,-0.0038104824214538757,-0.04782847718526584,1391.9,1370.615,1346.835,0.19669756264020094,1565.2,-0.11474571939688227
2008-05-01,1409.3,1386.0,1410.1,1383.1,,1.71,0.017104503464203225,-0.03154205607476557,1396.0,1372.615,1348.0466666666666,0.19734649772627752,1565.2,-0.09960388448760549
2008-05-02,1413.9,1409.2,1422.7,1406.2,,0.33,0.0032640317888315007,-0.028380978559647163,1399.22,1374.79,1349.5033333333333,0.19732467961482475,1565.2,-0.0966649629440327
2008-05-05,1407.5,1412.8,1415.7,1404.4,,-0.45,-0.004526487021713099,-0.03277899945024654,1401.44,1376.54,1350.68,0.19735925998673534,1565.2,-0.1007538972655252
2008-05-06,1418.3,1405.6,1421.6,1397.1,,0.77,0.0076731793960922445,-0.025357339197360496,1406.92,1379.1799999999998,1352.13,0.1974965647674175,1565.2,-0.09385382059800673
2008-05-07,1392.6,1417.5,1419.5,1391.2,,-1.81,-0.01812028484805761,-0.04301814183617314,1408.32,1381.0849999999998,1353.0216666666668,0.19830832566532688,1565.2,-0.11027344748274992
2008-05-08,1397.7,1394.3,1402.3,1389.4,,0.37,0.0036622145626885594,-0.03951346893897678,1406.0,1382.945,1353.835,0.19831603213123497,1565.2,-0.10701507794531051
2008-05-09,1388.3,1394.9,1394.9,1384.1,,-0.67,-0.006725334478071221,-0.04597306212204455,1400.8799999999999,1385.7199999999998,1354.186666666667,0.1979457168750438,1565.2,-0.11302070023000266
2008-05-12,1403.6,1389.4,1404.1,1386.2,,1.1,0.011020672765252426,-0.035459043430455806,1400.1,1389.4850000000001,1355.0983333333331,0.19802207966454907,1565.2,-0.10324559161768476
2008-05-13,1403.0,1404.4,1406.3,1396.3,,-0.04,-0.0004274722143060572,-0.03587135788894946,1397.04,1392.915,1355.9816666666666,0.19801629444611138,1565.2,-0.10362892921032463
2008-05-14,1408.7,1405.7,1420.2,1405.7,,0.41,0.004062722736992264,-0.031954370533259446,1400.26,1395.1150000000002,1356.9799999999998,0.1980587187514738,1565.2,-0.09998722208024535
2008-05-15,1423.6,1408.4,1424.4,1406.9,,1.06,0.010577127848370838,-0.021715228147333066,1405.44,1398.0149999999999,1358.04,0.19815681206767055,1565.2,-0.09046767186302074
2008-05-16,1425.3,1423.9,1425.8,1414.3,,0.12,0.0011941556617027782,-0.020547003848267575,1412.84,1399.7649999999999,1359.4199999999998,0.19816025092719539,1565.2,-0.08938154868387427
2008-05-19,1426.6,1425.3,1440.2,1421.6,,0.09,0.0009120886830842334,-0.01965365585486467,1417.44,1401.685,1360.645,0.19804672281977848,1565.2,-0.08855098389982119
2008-05-20,1413.4,1424.5,1424.5,1409.1,,-0.93,-0.009252768820972812,-0.02872457394172545,1419.52,1403.56,1361.3383333333334,0.1982467826660742,1565.2,-0.09698441093789922
2008-05-21,1390.7,1414.1,1419.1,1388.8,,-1.61,-0.016060563180982035,-0.04432380428806959,1415.92,1404.1,1361.495,0.19887796911426917,1565.2,-0.11148734985944286
2008-05-22,1394.3,1390.8,1399.1,1390.2,,0.26,0.002588624433738307,-0.04184991753710765,1410.06,1404.375,1361.7333333333333,0.19889664755945138,1565.2,-0.10918732430360345
2008-05-23,1375.9,1392.2,1392.2,1373.7,,-1.32,-0.013196586100552188,-0.05449422759758038,1400.18,1403.2800000000002,1361.87,0.19909266669320388,1565.2,-0.12094301047789413
2008-05-27,1385.3,1376.0,1387.4,1373.1,,0.68,0.006831891852605576,-0.04803463441451272,1391.92,1402.725,1362.7816666666665,0.19913771983138398,1565.2,-0.1149373881932022
2008-05-28,1390.8,1386.5,1391.2,1378.2,,0.4,0.003970259149642663,-0.044255085211654,1387.4,1402.7199999999998,1363.7733333333335,0.19917442680523292,1565.2,-0.11142346026066963
2008-05-29,1398.3,1390.5,1406.3,1388.6,,0.54,0.005392579810181264,-0.0391011544804829,1388.9199999999998,1403.355,1364.9650000000001,0.19908401979817808,1565.2,-0.10663174035267065
2008-05-30,1400.4,1398.4,1404.5,1398.1,,0.15,0.0015018236429951148,-0.03765805387575494,1390.14,1402.91,1366.0766666666668,0.19909126636934152,1565.2,-0.10529005877843078
2008-06-02,1385.7,1399.6,1399.6,1377.8,,-1.05,-0.010497000856898087,-0.04775975810885014,1392.1,1401.5,1367.4333333333334,0.1993123021608107,1565.2,-0.11468182979810881
2008-06-03,1377.7,1386.4,1393.1,1370.1,,-0.58,-0.005773255394385557,-0.05325728422209919,1390.5800000000002,1400.01,1368.8383333333331,0.19937391222704892,1565.2,-0.11979299769997442
2008-06-04,1377.2,1376.3,1388.2,1371.7,,-0.04,-0.0003629237134353813,-0.053600879604177254,1387.8600000000001,1397.955,1370.5683333333334,0.19931155773539785,1565.2,-0.12011244569384105
2008-06-05,1404.0,1377.5,1404.0,1377.5,,1.95,0.019459773453383677,-0.035184167124793,1389.0,1398.525,1371.9566666666667,0.2001057242182965,1565.2,-0.10299003322259137
2008-06-06,1360.7,1400.1,1400.1,1359.9,,-3.08,-0.030840455840455805,-0.06493952721275342,1381.0600000000002,1396.675,1372.8216666666667,0.2016918066333444,1565.2,-0.1306542294914388
2008-06-09,1361.8,1360.8,1370.6,1350.6,,0.08,0.0008084074373484462,-0.0641836173721817,1376.28,1395.35,1373.5933333333335,0.20135350046206849,1565.2,-0.1299514439049323
2008-06-10,1358.4,1359.0,1366.8,1351.6,,-0.25,-0.0024966955500071997,-0.06652006597031246,1372.42,1393.09,1374.7649999999999,0.20136124762798802,1565.2,-0.13212369026322512
2008-06-11,1335.5,1357.1,1357.1,1335.5,,-1.69,-0.01685806831566561,-0.082256734469488,1364.0800000000002,1389.715,1375.7466666666667,0.20177478060234266,1565.2,-0.14675440838231535
2008-06-12,1339.9,1335.8,1353.0,1331.3,,0.33,0.003294646199925255,-0.07923309510720089,1351.26,1386.275,1375.9,0.2012030102690857,1565.2,-0.14394326603628926
2008-06-13,1360.0,1341.8,1360.0,1341.7,,1.5,0.015001119486528713,-0.06542056074766278,1351.1200000000001,1383.095,1376.9266666666665,0.20172566817009874,1565.2,-0.131101456682852
2008-06-16,1360.1,1358.8,1364.7,1352.1,,0.01,7.352941176463901e-05,-0.06535184167124719,1350.7800000000002,1379.835,1377.4366666666667,0.20160829872841693,1565.2,-0.13103756708407877
2008-06-17,1350.9,1360.7,1366.6,1350.5,,-0.68,-0.0067642085140796615,-0.07167399670148344,1349.28,1376.05,1377.4533333333334,0.20170722934069651,1565.2,-0.1369154101712241
2008-06-18,1337.8,1349.6,1349.6,1333.4,,-0.97,-0.009697238877785286,-0.08067619571192886,1349.74,1372.27,1377.2,0.20190838648732534,1565.2,-0.145284947610529
2008-06-19,1342.8,1336.9,1347.7,1330.5,,0.37,0.0037374794438631564,-0.07724024189114809,1350.3200000000002,1369.875,1377.2283333333332,0.20151792276343317,1565.2,-0.14209046767186306
2008-06-20,1317.9,1341.0,1341.0,1314.5,,-1.85,-0.018543342269883745,-0.09435129191863567,1341.9,1366.055,1377.0966666666666,0.20222258684885183,1565.2,-0.15799897776641958
2008-06-23,1318.0,1319.8,1323.8,1315.3,,0.01,7.587829122090994e-05,-0.09428257284222008,1333.48,1363.16,1377.1433333333332,0.20184059110594982,1565.2,-0.15793508816764634
2008-06-24,1314.3,1317.2,1326.0,1304.4,,-0.28,-0.002807283763277768,-0.09682517866959783,1326.16,1359.6100000000001,1377.0033333333333,0.2018347330562462,1565.2,-0.16029900332225921
2008-06-25,1322.0,1314.5,1335.6,1314.5,,0.59,0.005858631971391581,-0.09153380978559567,1323.0,1356.17,1376.2,0.2019134611704471,1565.2,-0.15537950421671354
2008-06-26,1283.2,1316.3,1316.3,1283.2,,-2.93,-0.029349470499243524,-0.1181968114348535,1311.08,1350.4150000000002,1374.7949999999998,0.2037552837581003,1565.2,-0.18016866854076152
2008-06-27,1278.4,1283.6,1289.5,1272.0,,-0.37,-0.0037406483790523026,-0.12149532710280286,1303.18,1344.315,1373.28,0.20378013465637,1565.2,-0.1832353692818809
2008-06-30,1280.0,1278.1,1290.3,1274.9,,0.13,0.0012515644555692873,-0.12039582188015319,1295.5800000000002,1339.03,1371.7733333333335,0.20378560543063823,1565.2,-0.18221313570150777
2008-07-01,1284.9,1276.7,1285.3,1260.7,,0.38,0.003828125000000071,-0.11702858713578812,1289.7,1334.3899999999999,1370.3133333333333,0.20351968255642114,1565.2,-0.17908254536161505
2008-07-02,1261.5,1285.8,1292.2,1261.5,,-1.82,-0.018211533971515315,-0.13310885101704162,1277.6,1328.605,1368.5800000000002,0.2042366945539508,1565.2,-0.19403271147457202
2008-07-03,1262.9,1263.0,1271.5,1252.0,,0.11,0.001109789932620009,-0.1321467839472229,1273.5400000000002,1321.5500000000002,1367.0533333333335,0.2042420256719818,1565.2,-0.19313825709174548
2008-07-07,1252.3,1262.9,1274.0,1240.7,,-0.84,-0.008393380315147803,-0.13943100604727798,1268.3200000000002,1316.13,1365.25,0.20434916781021215,1565.2,-0.19991055456171736
2008-07-08,1273.7,1251.8,1274.2,1242.8,,1.71,0.01708855705501877,-0.12472512369433675,1267.06,1311.7250000000001,1364.265,0.20511712688417288,1565.2,-0.1862381804242269
2008-07-09,1244.7,1273.4,1277.4,1244.6,,-2.28,-0.02276831278951086,-0.14465365585486456,1259.02,1306.04,1362.8716666666667,0.20586527640829844,1565.2,-0.2047661640684897
2008-07-10,1253.4,1245.2,1257.7,1236.8,,0.7,0.006989636056881299,-0.13867509620670615,1257.4,1301.935,1361.5216666666668,0.20590754322972882,1565.2,-0.19920776897521075
2008-07-11,1239.5,1248.7,1257.3,1225.3,,-1.11,-0.011089835647040136,-0.1482270478284764,1252.72,1296.915,1359.435,0.2052151534931249,1565.2,-0.20808842320470233
2008-07-14,1228.3,1241.6,1253.5,1225.0,,-0.9,-0.009035901573214988,-0.15592358438702503,1247.92,1290.33,1357.1466666666668,0.20534252236586426,1565.2,-0.2152440582673142
2008-07-15,1214.9,1226.8,1234.3,1200.4,,-1.09,-0.010909386957583589,-0.1651319406267171,1236.16,1283.0700000000002,1354.2233333333331,0.20558629894131605,1565.2,-0.22380526450293892
2008-07-16,1245.4,1214.7,1245.5,1211.4,,2.51,0.025104946909210613,-0.1441726223199551,1236.3,1277.7949999999998,1351.8433333333335,0.20722091789537384,1565.2,-0.20431893687707636
2008-07-17,1260.3,1246.3,1262.3,1241.5,,1.2,0.0119640276216475,-0.13393347993402893,1237.68,1273.92,1349.9166666666667,0.20760819780735637,1565.2,-0.19479938665985186
2008-07-18,1260.7,1258.2,1262.2,1251.8,,0.03,0.00031738474966291896,-0.13365860362836635,1241.9199999999998,1269.815,1347.93,0.20754556596148976,1565.2,-0.19454382826475847
2008-07-21,1260.0,1261.8,1267.7,1255.7,,-0.06,-0.0005552470849528035,-0.1341396371632756,1248.26,1266.9199999999998,1345.7833333333333,0.20722469851955944,1565.2,-0.1949910554561718
2008-07-22,1277.0,1257.1,1277.4,1248.8,,1.35,0.013492063492063444,-0.12245739417262147,1260.6799999999998,1264.87,1343.77,0.2076356587370678,1565.2,-0.18412982366470743
2008-07-23,1282.2,1278.9,1291.2,1276.1,,0.41,0.004072043852779927,-0.11888400219900963,1268.0400000000002,1263.2649999999999,1341.8666666666666,0.2067925222939235,1565.2,-0.18080756452849478
